target_return,return,variance,std_dev,n_held,iterations,osqp_time_ms,wall_time_ms,status,refined
0.0031779720,0.0031779720,2.0525902962e-04,0.0143268639,30,25,1.4408,1.6705,solved,0
0.0031808951,0.0031808951,2.0531288413e-04,0.0143287433,30,25,1.7083,1.9238,solved,0
0.0031838184,0.0031838184,2.0536696537e-04,0.0143306303,30,25,1.4083,1.5689,solved,0
0.0031867415,0.0031867415,2.0542126594e-04,0.0143325248,30,25,1.4060,1.5661,solved,0
0.0031896645,0.0031896645,2.0547578768e-04,0.0143344267,30,25,1.7630,2.0122,solved,0
0.0031925878,0.0031925878,2.0553053806e-04,0.0143363363,30,25,2.1549,2.4228,solved,0
0.0031955110,0.0031955110,2.0558550962e-04,0.0143382534,30,25,2.0876,2.3239,solved,0
0.0031984344,0.0031984344,2.0564070800e-04,0.0143401781,30,25,2.1073,2.3282,solved,0
0.0032013574,0.0032013574,2.0569612186e-04,0.0143421101,30,25,1.9574,2.1804,solved,0
0.0032042806,0.0032042806,2.0575176255e-04,0.0143440497,30,25,1.6127,1.8557,solved,0
0.0032072038,0.0032072038,2.0580762629e-04,0.0143459969,30,25,1.5565,1.7730,solved,0
0.0032101270,0.0032101270,2.0586371306e-04,0.0143479515,30,25,1.5238,1.7159,solved,0
0.0032130500,0.0032130500,2.0592001902e-04,0.0143499136,30,25,1.8935,2.1363,solved,0
0.0032159732,0.0032159732,2.0597655187e-04,0.0143518832,30,25,1.9375,2.2111,solved,0
0.0032188965,0.0032188965,2.0603330971e-04,0.0143538604,30,25,1.7447,1.9917,solved,0
0.0032218196,0.0032218196,2.0609028671e-04,0.0143558450,30,25,1.4995,1.7234,solved,0
0.0032247429,0.0032247429,2.0614749065e-04,0.0143578373,30,25,1.6321,1.8731,solved,0
0.0032276660,0.0032276660,2.0620491372e-04,0.0143598368,30,25,1.6658,1.9391,solved,0
0.0032305893,0.0032305893,2.0626256376e-04,0.0143618440,30,25,1.9419,2.2142,solved,0
0.0032335125,0.0032335125,2.0632043489e-04,0.0143638586,30,25,2.1971,2.4723,solved,0
0.0032364355,0.0032364355,2.0637852507e-04,0.0143658806,30,25,1.8802,2.1454,solved,0
0.0032393587,0.0032393587,2.0643684227e-04,0.0143679102,30,25,1.9669,2.2497,solved,0
0.0032422820,0.0032422820,2.0649538451e-04,0.0143699473,30,25,2.0911,2.4952,solved,0
0.0032452052,0.0032452052,2.0655414780e-04,0.0143719918,30,25,2.3669,2.7202,solved,0
0.0032481286,0.0032481286,2.0661313818e-04,0.0143740439,30,25,1.9352,2.2319,solved,0
0.0032510516,0.0032510516,2.0667234352e-04,0.0143761032,30,25,2.7174,3.1063,solved,0
0.0032539748,0.0032539748,2.0673177595e-04,0.0143781701,30,25,1.9115,2.2018,solved,0
0.0032568980,0.0032568980,2.0679143141e-04,0.0143802445,30,25,1.9607,2.5301,solved,0
0.0032598212,0.0032598212,2.0685131200e-04,0.0143823264,29,25,1.9740,2.2585,solved,0
0.0032627443,0.0032627443,2.0691144537e-04,0.0143844168,29,25,2.3769,2.9014,solved,0
0.0032656676,0.0032656676,2.0697184738e-04,0.0143865162,29,25,2.4792,2.7807,solved,0
0.0032685909,0.0032685909,2.0703251394e-04,0.0143886245,29,25,1.9441,2.2268,solved,0
0.0032715142,0.0032715142,2.0709344504e-04,0.0143907416,29,25,2.3203,2.5960,solved,0
0.0032744373,0.0032744373,2.0715463649e-04,0.0143928676,29,25,2.3710,2.7076,solved,0
0.0032773605,0.0032773605,2.0721609455e-04,0.0143950024,29,25,1.9022,2.2042,solved,0
0.0032802839,0.0032802839,2.0727782137e-04,0.0143971463,29,25,2.2124,2.5174,solved,0
0.0032832072,0.0032832072,2.0733981063e-04,0.0143992990,29,25,2.1948,2.7620,solved,0
0.0032861302,0.0032861302,2.0740205802e-04,0.0144014603,29,25,5.0710,5.5609,solved,0
0.0032890536,0.0032890536,2.0746457848e-04,0.0144036307,29,25,1.8372,2.1235,solved,0
0.0032919769,0.0032919769,2.0752736135e-04,0.0144058100,29,25,1.8641,2.1456,solved,0
0.0032949002,0.0032949002,2.0759040876e-04,0.0144079981,29,25,2.1197,2.3711,solved,0
0.0032978235,0.0032978235,2.0765372072e-04,0.0144101950,29,25,2.0440,2.2961,solved,0
0.0033007466,0.0033007466,2.0771729286e-04,0.0144124007,29,25,1.9021,2.1957,solved,0
0.0033036698,0.0033036698,2.0778113169e-04,0.0144146152,29,25,2.0950,2.4400,solved,0
0.0033065930,0.0033065930,2.0784523505e-04,0.0144168386,29,25,1.9309,2.2267,solved,0
0.0033095163,0.0033095163,2.0790960515e-04,0.0144190709,29,25,1.9188,2.1744,solved,0
0.0033124393,0.0033124393,2.0797423314e-04,0.0144213118,29,25,1.8820,2.1181,solved,0
0.0033153627,0.0033153627,2.0803913837e-04,0.0144235619,28,25,1.9794,2.2545,solved,0
0.0033182860,0.0033182860,2.0810431786e-04,0.0144258212,28,25,3.4799,3.7935,solved,0
0.0033212093,0.0033212093,2.0816977495e-04,0.0144280898,27,25,1.9829,2.2604,solved,0
0.0033241322,0.0033241322,2.0823550696e-04,0.0144303675,27,25,2.0758,2.3810,solved,0
0.0033270555,0.0033270555,2.0830153314e-04,0.0144326551,27,25,2.0385,2.3616,solved,0
0.0033299789,0.0033299789,2.0836784679e-04,0.0144349523,27,25,2.0871,2.3950,solved,0
0.0033329020,0.0033329020,2.0843443880e-04,0.0144372587,27,25,1.8630,2.1543,solved,0
0.0033358251,0.0033358251,2.0850131597e-04,0.0144395746,27,25,2.0871,2.3675,solved,0
0.0033387485,0.0033387485,2.0856848519e-04,0.0144419003,27,25,2.2110,2.5148,solved,0
0.0033416716,0.0033416716,2.0863593270e-04,0.0144442353,27,25,2.0485,2.3934,solved,0
0.0033445950,0.0033445950,2.0870367232e-04,0.0144465800,27,25,2.1862,3.0363,solved,0
0.0033475180,0.0033475180,2.0877168783e-04,0.0144489338,27,25,2.1432,2.4262,solved,0
0.0033504412,0.0033504412,2.0883999316e-04,0.0144512973,27,25,1.5612,1.8490,solved,0
0.0033533645,0.0033533645,2.0890858602e-04,0.0144536703,27,25,1.9121,2.2142,solved,0
0.0033562879,0.0033562879,2.0897746643e-04,0.0144560529,27,25,1.8253,2.0928,solved,0
0.0033592110,0.0033592110,2.0904662494e-04,0.0144584448,26,25,1.9577,2.2485,solved,0
0.0033621341,0.0033621341,2.0911606869e-04,0.0144608461,26,25,1.6668,2.1059,solved,0
0.0033650575,0.0033650575,2.0918580492e-04,0.0144632571,26,25,1.9043,2.2040,solved,0
0.0033679807,0.0033679807,2.0925582172e-04,0.0144656774,26,25,1.8936,2.1501,solved,0
0.0033709039,0.0033709039,2.0932612386e-04,0.0144681071,26,25,1.9200,2.2050,solved,0
0.0033738270,0.0033738270,2.0939670891e-04,0.0144705463,26,25,1.8442,2.1347,solved,0
0.0033767503,0.0033767503,2.0946758412e-04,0.0144729950,26,25,2.1738,2.4748,solved,0
0.0033796735,0.0033796735,2.0953874225e-04,0.0144754531,26,25,1.3917,1.5965,solved,0
0.0033825967,0.0033825967,2.0961018572e-04,0.0144779206,26,25,1.4036,1.5794,solved,0
0.0033855197,0.0033855197,2.0968190959e-04,0.0144803974,26,25,1.3805,1.5077,solved,0
0.0033884430,0.0033884430,2.0975392617e-04,0.0144828839,26,25,1.4296,1.5850,solved,0
0.0033913664,0.0033913664,2.0982623057e-04,0.0144853799,26,25,1.4597,1.6824,solved,0
0.0033942896,0.0033942896,2.0989881537e-04,0.0144878851,26,25,2.0719,2.2785,solved,0
0.0033972126,0.0033972126,2.0997168050e-04,0.0144903996,26,25,2.0993,2.3107,solved,0
0.0034001358,0.0034001358,2.1004483595e-04,0.0144929237,26,25,2.1342,2.3804,solved,0
0.0034030592,0.0034030592,2.1011828176e-04,0.0144954573,26,25,1.5234,1.7593,solved,0
0.0034059824,0.0034059824,2.1019200788e-04,0.0144980001,26,25,1.7594,2.0446,solved,0
0.0034089057,0.0034089057,2.1026602187e-04,0.0145005525,26,25,1.6877,1.9964,solved,0
0.0034118286,0.0034118286,2.1034031103e-04,0.0145031138,26,25,1.4043,1.5776,solved,0
0.0034147521,0.0034147521,2.1041490080e-04,0.0145056851,26,25,1.6001,1.8210,solved,0
0.0034176753,0.0034176753,2.1048976827e-04,0.0145082655,26,25,1.7427,1.9860,solved,0
0.0034205985,0.0034205985,2.1056492106e-04,0.0145108553,26,25,1.8546,2.1286,solved,0
0.0034235215,0.0034235215,2.1064035401e-04,0.0145134542,26,25,1.4561,1.6912,solved,0
0.0034264450,0.0034264450,2.1071608524e-04,0.0145160630,26,25,1.4252,1.6052,solved,0
0.0034293682,0.0034293682,2.1079209404e-04,0.0145186809,26,25,1.3907,1.5428,solved,0
0.0034322914,0.0034322914,2.1086838817e-04,0.0145213081,26,25,1.4641,1.6529,solved,0
0.0034352143,0.0034352143,2.1094495976e-04,0.0145239444,26,25,1.8816,2.1963,solved,0
0.0034381378,0.0034381378,2.1102183164e-04,0.0145265905,27,25,1.6571,1.9594,solved,0
0.0034410610,0.0034410610,2.1109897491e-04,0.0145292455,27,25,1.8801,2.1120,solved,0
0.0034439843,0.0034439843,2.1117639912e-04,0.0145319097,27,25,1.7746,2.0068,solved,0
0.0034469073,0.0034469073,2.1125409364e-04,0.0145345827,27,25,1.6488,1.9020,solved,0
0.0034498307,0.0034498307,2.1133207709e-04,0.0145372651,27,25,1.9080,2.1909,solved,0
0.0034527539,0.0034527539,2.1141033351e-04,0.0145399564,27,25,1.8734,2.2434,solved,0
0.0034556773,0.0034556773,2.1148887359e-04,0.0145426570,27,25,1.7349,2.0452,solved,0
0.0034586005,0.0034586005,2.1156768659e-04,0.0145453665,27,25,1.7644,1.9974,solved,0
0.0034615236,0.0034615236,2.1164677516e-04,0.0145480849,27,25,1.6611,1.9418,solved,0
0.0034644469,0.0034644469,2.1172614744e-04,0.0145508126,27,25,1.9426,2.2116,solved,0
0.0034673700,0.0034673700,2.1180579256e-04,0.0145535491,27,25,2.7774,3.0738,solved,0
0.0034702934,0.0034702934,2.1188572416e-04,0.0145562950,27,25,2.4811,2.7657,solved,0
0.0034732164,0.0034732164,2.1196592309e-04,0.0145590495,27,25,3.0041,3.3152,solved,0
0.0034761398,0.0034761398,2.1204641129e-04,0.0145618135,27,25,1.9411,2.2348,solved,0
0.0034790630,0.0034790630,2.1212717228e-04,0.0145645862,27,25,1.6240,2.0457,solved,0
0.0034819864,0.0034819864,2.1220821711e-04,0.0145673682,27,25,1.6192,1.8916,solved,0
0.0034849093,0.0034849093,2.1228952633e-04,0.0145701588,27,25,1.6891,1.9565,solved,0
0.0034878327,0.0034878327,2.1237112776e-04,0.0145729588,27,25,1.8368,2.0657,solved,0
0.0034907559,0.0034907559,2.1245300189e-04,0.0145757676,27,25,1.6491,1.9161,solved,0
0.0034936794,0.0034936794,2.1253516276e-04,0.0145785858,27,25,1.8792,2.1958,solved,0
0.0034966023,0.0034966023,2.1261758502e-04,0.0145814123,27,25,2.0498,2.3521,solved,0
0.0034995257,0.0034995257,2.1270029967e-04,0.0145842483,27,25,1.8249,2.0827,solved,0
0.0035024489,0.0035024489,2.1278328696e-04,0.0145870932,27,25,1.5938,1.8778,solved,0
0.0035053721,0.0035053721,2.1286655253e-04,0.0145899470,27,25,1.6707,2.0163,solved,0
0.0035082953,0.0035082953,2.1295009638e-04,0.0145928097,27,25,1.8139,2.1054,solved,0
0.0035112185,0.0035112185,2.1303391852e-04,0.0145956815,27,25,1.9545,2.2021,solved,0
0.0035141418,0.0035141418,2.1311802183e-04,0.0145985623,27,25,1.8154,2.1043,solved,0
0.0035170650,0.0035170650,2.1320240054e-04,0.0146014520,27,25,1.8169,2.1657,solved,0
0.0035199885,0.0035199885,2.1328706624e-04,0.0146043509,27,25,1.7543,2.1457,solved,0
0.0035229114,0.0035229114,2.1337199282e-04,0.0146072582,27,25,1.9542,2.2427,solved,0
0.0035258347,0.0035258347,2.1345720930e-04,0.0146101749,27,25,2.6816,3.0445,solved,0
0.0035287580,0.0035287580,2.1354270409e-04,0.0146131004,27,25,1.8287,2.1751,solved,0
0.0035316814,0.0035316814,2.1362848012e-04,0.0146160350,27,25,1.8970,2.1848,solved,0
0.0035346043,0.0035346043,2.1371451973e-04,0.0146189781,27,25,1.9570,2.4754,solved,0
0.0035375278,0.0035375278,2.1380085531e-04,0.0146219306,27,25,1.8614,2.1270,solved,0
0.0035404510,0.0035404510,2.1388746033e-04,0.0146248918,27,25,1.8782,2.1487,solved,0
0.0035433743,0.0035433743,2.1397434661e-04,0.0146278620,27,25,1.8410,2.1074,solved,0
0.0035462973,0.0035462973,2.1406150223e-04,0.0146308408,27,25,1.7152,1.9758,solved,0
0.0035492205,0.0035492205,2.1414894209e-04,0.0146338287,27,25,1.4907,1.6846,solved,0
0.0035521439,0.0035521439,2.1423666624e-04,0.0146368257,27,25,1.4222,1.5999,solved,0
0.0035550671,0.0035550671,2.1432466269e-04,0.0146398314,27,25,1.4624,1.6798,solved,0
0.0035579903,0.0035579903,2.1441294015e-04,0.0146428460,26,25,1.7531,2.0410,solved,0
0.0035609135,0.0035609135,2.1450157943e-04,0.0146458724,26,25,2.9051,3.2507,solved,0
0.0035638369,0.0035638369,2.1459062416e-04,0.0146489120,26,25,2.3517,2.6833,solved,0
0.0035667601,0.0035667601,2.1468005403e-04,0.0146519642,27,25,1.9263,2.3406,solved,0
0.0035696833,0.0035696833,2.1476984892e-04,0.0146550281,27,25,1.8902,2.1652,solved,0
0.0035726063,0.0035726063,2.1486000068e-04,0.0146581036,27,25,1.9571,2.2355,solved,0
0.0035755297,0.0035755297,2.1495052787e-04,0.0146611912,27,25,2.0095,2.4831,solved,0
0.0035784531,0.0035784531,2.1504139713e-04,0.0146642899,28,25,1.9764,2.2453,solved,0
0.0035813764,0.0035813764,2.1513255790e-04,0.0146673978,28,25,2.0524,2.3300,solved,0
0.0035842996,0.0035842996,2.1522400837e-04,0.0146705149,28,25,2.3690,2.6798,solved,0
0.0035872229,0.0035872229,2.1531575480e-04,0.0146736415,28,25,1.5937,1.8409,solved,0
0.0035901463,0.0035901463,2.1540779721e-04,0.0146767775,28,25,1.3920,1.5809,solved,0
0.0035930697,0.0035930697,2.1550013247e-04,0.0146799228,28,25,1.4322,1.6584,solved,0
0.0035959928,0.0035959928,2.1559275106e-04,0.0146830770,28,25,3.1108,3.4053,solved,0
0.0035989162,0.0035989162,2.1568567200e-04,0.0146862409,28,25,1.8348,2.2101,solved,0
0.0036018396,0.0036018396,2.1577888578e-04,0.0146894141,28,25,2.4075,2.7243,solved,0
0.0036047630,0.0036047630,2.1587239242e-04,0.0146925965,28,25,2.0623,2.3839,solved,0
0.0036076861,0.0036076861,2.1596618226e-04,0.0146957879,28,25,2.1533,2.4576,solved,0
0.0036106094,0.0036106094,2.1606027135e-04,0.0146989888,28,25,1.6077,1.9565,solved,0
0.0036135330,0.0036135330,2.1615466297e-04,0.0147021993,28,25,2.0802,2.4245,solved,0
0.0036164563,0.0036164563,2.1624933775e-04,0.0147054187,28,25,1.4268,1.6587,solved,0
0.0036193795,0.0036193795,2.1634430210e-04,0.0147086472,28,25,1.7408,2.0531,solved,0
0.0036223028,0.0036223028,2.1643956253e-04,0.0147118851,28,25,1.8596,2.2186,solved,0
0.0036252262,0.0036252262,2.1653511907e-04,0.0147151323,28,25,1.7808,2.0678,solved,0
0.0036281495,0.0036281495,2.1663096518e-04,0.0147183887,27,25,1.7674,2.0134,solved,0
0.0036310730,0.0036310730,2.1672711975e-04,0.0147216548,27,25,2.0089,2.2338,solved,0
0.0036339961,0.0036339961,2.1682357116e-04,0.0147249303,27,25,1.8928,2.1605,solved,0
0.0036369196,0.0036369196,2.1692034581e-04,0.0147282160,27,25,1.5841,1.8878,solved,0
0.0036398429,0.0036398429,2.1701742387e-04,0.0147315113,27,25,1.8966,2.2089,solved,0
0.0036427663,0.0036427663,2.1711481528e-04,0.0147348164,27,25,1.9636,2.2830,solved,0
0.0036456895,0.0036456895,2.1721251003e-04,0.0147381312,27,25,2.0598,2.4111,solved,0
0.0036486128,0.0036486128,2.1731051814e-04,0.0147414558,27,25,1.9347,2.2135,solved,0
0.0036515363,0.0036515363,2.1740884300e-04,0.0147447904,27,25,1.6049,1.8856,solved,0
0.0036544597,0.0036544597,2.1750747454e-04,0.0147481346,27,25,1.4419,1.6410,solved,0
0.0036573829,0.0036573829,2.1760640934e-04,0.0147514884,27,25,1.4238,1.5902,solved,0
0.0036603063,0.0036603063,2.1770566094e-04,0.0147548521,27,25,1.4838,1.6717,solved,0
0.0036632296,0.0036632296,2.1780521916e-04,0.0147582255,27,25,1.4085,1.5809,solved,0
0.0036661531,0.0036661531,2.1790509424e-04,0.0147616088,27,25,1.3816,1.5333,solved,0
0.0036690762,0.0036690762,2.1800526618e-04,0.0147650014,26,25,1.4585,1.6432,solved,0
0.0036719995,0.0036719995,2.1810578118e-04,0.0147684048,26,25,1.4045,1.5538,solved,0
0.0036749229,0.0036749229,2.1820665015e-04,0.0147718195,26,25,1.3809,1.5060,solved,0
0.0036778462,0.0036778462,2.1830786618e-04,0.0147752450,26,25,1.5472,1.7640,solved,0
0.0036807696,0.0036807696,2.1840943621e-04,0.0147786818,26,25,1.4210,1.6150,solved,0
0.0036836927,0.0036836927,2.1851134629e-04,0.0147821293,26,25,1.8359,2.0872,solved,0
0.0036866161,0.0036866161,2.1861361735e-04,0.0147855882,26,25,1.8269,2.1348,solved,0
0.0036895393,0.0036895393,2.1871623191e-04,0.0147890578,26,25,1.8428,2.1101,solved,0
0.0036924626,0.0036924626,2.1881920049e-04,0.0147925387,26,25,2.0338,2.3252,solved,0
0.0036953858,0.0036953858,2.1892251603e-04,0.0147960304,26,25,2.1038,2.3699,solved,0
0.0036983091,0.0036983091,2.1902618562e-04,0.0147995333,26,25,1.4211,1.6146,solved,0
0.0037012325,0.0037012325,2.1913020928e-04,0.0148030473,26,25,1.4111,1.5799,solved,0
0.0037041557,0.0037041557,2.1923457632e-04,0.0148065721,26,25,2.0951,2.4167,solved,0
0.0037070789,0.0037070789,2.1933929385e-04,0.0148101078,26,25,1.9419,2.3663,solved,0
0.0037100022,0.0037100022,2.1944436547e-04,0.0148136547,26,25,1.6440,1.9491,solved,0
0.0037129255,0.0037129255,2.1954978760e-04,0.0148172125,26,25,1.9969,2.2832,solved,0
0.0037158489,0.0037158489,2.1965556386e-04,0.0148207815,26,25,2.1431,2.5749,solved,0
0.0037187719,0.0037187719,2.1976167611e-04,0.0148243609,26,25,1.9254,2.2103,solved,0
0.0037216953,0.0037216953,2.1986815339e-04,0.0148279518,26,25,1.8067,2.0617,solved,0
0.0037246186,0.0037246186,2.1997497755e-04,0.0148315534,26,25,1.9013,2.3013,solved,0
0.0037275420,0.0037275420,2.2008215589e-04,0.0148351662,26,25,1.4027,1.5749,solved,0
0.0037304651,0.0037304651,2.2018967372e-04,0.0148387895,26,25,1.6841,1.9085,solved,0
0.0037333883,0.0037333883,2.2029754570e-04,0.0148424238,26,25,1.8698,2.1714,solved,0
0.0037363117,0.0037363117,2.2040577558e-04,0.0148460694,26,25,1.5193,1.7589,solved,0
0.0037392350,0.0037392350,2.2051435228e-04,0.0148497257,26,25,1.8353,2.1216,solved,0
0.0037421584,0.0037421584,2.2062328323e-04,0.0148533930,26,25,1.9560,2.2563,solved,0
0.0037450815,0.0037450815,2.2073255347e-04,0.0148570708,26,25,2.5115,2.8020,solved,0
0.0037480049,0.0037480049,2.2084218545e-04,0.0148607599,26,25,2.1131,2.3505,solved,0
0.0037509282,0.0037509282,2.2095216419e-04,0.0148644598,26,25,2.1870,2.4510,solved,0
0.0037538514,0.0037538514,2.2106248966e-04,0.0148681704,26,25,2.9676,3.2683,solved,0
0.0037567746,0.0037567746,2.2117316562e-04,0.0148718918,26,25,1.9035,2.2227,solved,0
0.0037596979,0.0037596979,2.2128419587e-04,0.0148756242,26,25,1.9270,2.2442,solved,0
0.0037626213,0.0037626213,2.2139558045e-04,0.0148793676,26,25,3.4695,3.8269,solved,0
0.0037655446,0.0037655446,2.2150731173e-04,0.0148831217,26,25,4.6720,5.4686,solved,0
0.0037684678,0.0037684678,2.2161933887e-04,0.0148868848,27,25,1.9845,2.3098,solved,0
0.0037713911,0.0037713911,2.2173161609e-04,0.0148906553,27,25,2.4614,2.7781,solved,0
0.0037743145,0.0037743145,2.2184414339e-04,0.0148944333,27,25,2.0347,2.4304,solved,0
0.0037772378,0.0037772378,2.2195691310e-04,0.0148982185,27,25,2.1005,2.4998,solved,0
0.0037801609,0.0037801609,2.2206992129e-04,0.0149020106,27,25,4.2093,4.7188,solved,0
0.0037830842,0.0037830842,2.2218318346e-04,0.0149058104,27,25,2.2764,2.6000,solved,0
0.0037860075,0.0037860075,2.2229669186e-04,0.0149096174,27,25,1.7726,2.0567,solved,0
0.0037889309,0.0037889309,2.2241045039e-04,0.0149134319,27,25,1.6180,1.8708,solved,0
0.0037918542,0.0037918542,2.2252445128e-04,0.0149172535,27,25,1.8966,2.4897,solved,0
0.0037947773,0.0037947773,2.2263869058e-04,0.0149210821,27,25,1.9655,2.2883,solved,0
0.0037977006,0.0037977006,2.2275318393e-04,0.0149249182,27,25,1.7542,2.0208,solved,0
0.0038006240,0.0038006240,2.2286792745e-04,0.0149287618,27,25,1.6859,1.9613,solved,0
0.0038035475,0.0038035475,2.2298292115e-04,0.0149326127,27,25,1.9855,2.2869,solved,0
0.0038064706,0.0038064706,2.2309814535e-04,0.0149364703,27,25,2.0658,2.3627,solved,0
0.0038093939,0.0038093939,2.2321362366e-04,0.0149403355,27,25,2.0093,2.3448,solved,0
0.0038123172,0.0038123172,2.2332934822e-04,0.0149442078,27,25,1.6319,1.9461,solved,0
0.0038152406,0.0038152406,2.2344532298e-04,0.0149480876,27,25,1.5616,1.7887,solved,0
0.0038181637,0.0038181637,2.2356153205e-04,0.0149519742,27,25,1.5019,1.7039,solved,0
0.0038210870,0.0038210870,2.2367799531e-04,0.0149558683,27,25,1.4391,1.6547,solved,0
0.0038240104,0.0038240104,2.2379470881e-04,0.0149597697,27,25,1.4980,1.7025,solved,0
0.0038269337,0.0038269337,2.2391166455e-04,0.0149636782,27,25,1.3986,1.5631,solved,0
0.0038298568,0.0038298568,2.2402885851e-04,0.0149675936,27,25,1.6346,1.8889,solved,0
0.0038327801,0.0038327801,2.2414630672e-04,0.0149715165,27,25,2.3302,2.7529,solved,0
0.0038357035,0.0038357035,2.2426400519e-04,0.0149754467,27,25,1.9085,2.2368,solved,0
0.0038386268,0.0038386268,2.2438194589e-04,0.0149793840,27,25,1.8827,2.1707,solved,0
0.0038415501,0.0038415501,2.2450013282e-04,0.0149833285,27,25,4.3390,4.7655,solved,0
0.0038444733,0.0038444733,2.2461856193e-04,0.0149872800,27,25,1.8995,2.1932,solved,0
0.0038473966,0.0038473966,2.2473724133e-04,0.0149912388,27,25,1.8581,2.2235,solved,0
0.0038503201,0.0038503201,2.2485617512e-04,0.0149952051,27,25,2.2478,2.7296,solved,0
0.0038532434,0.0038532434,2.2497534701e-04,0.0149991782,27,25,2.0228,2.3812,solved,0
0.0038561665,0.0038561665,2.2509475697e-04,0.0150031582,27,25,1.9581,2.2328,solved,0
0.0038590898,0.0038590898,2.2521442133e-04,0.0150071457,27,25,1.7030,1.9787,solved,0
0.0038620132,0.0038620132,2.2533433603e-04,0.0150111404,27,25,1.6459,1.9039,solved,0
0.0038649366,0.0038649366,2.2545449698e-04,0.0150151423,27,25,1.9179,2.1820,solved,0
0.0038678596,0.0038678596,2.2557488770e-04,0.0150191507,27,25,2.3644,2.6343,solved,0
0.0038707830,0.0038707830,2.2569554114e-04,0.0150231668,27,25,1.7045,1.9633,solved,0
0.0038737064,0.0038737064,2.2581644083e-04,0.0150271901,27,25,1.9670,2.2401,solved,0
0.0038766296,0.0038766296,2.2593757848e-04,0.0150312201,27,25,1.8636,2.1795,solved,0
0.0038795527,0.0038795527,2.2605895820e-04,0.0150352572,27,25,2.9069,3.1964,solved,0
0.0038824760,0.0038824760,2.2618059245e-04,0.0150393016,27,25,1.9990,2.3177,solved,0
0.0038853994,0.0038853994,2.2630247711e-04,0.0150433533,27,25,2.3448,2.8143,solved,0
0.0038883227,0.0038883227,2.2642460385e-04,0.0150474119,27,25,4.8962,5.2435,solved,0
0.0038912458,0.0038912458,2.2654696844e-04,0.0150514773,27,25,2.6430,3.7842,solved,0
0.0038941692,0.0038941692,2.2666959184e-04,0.0150555502,27,25,8.3396,8.8911,solved,0
0.0038970926,0.0038970926,2.2679246149e-04,0.0150596302,27,25,3.3851,4.4598,solved,0
0.0039000160,0.0039000160,2.2691557740e-04,0.0150637173,27,25,2.6782,3.0969,solved,0
0.0039029393,0.0039029393,2.2703893534e-04,0.0150678112,27,25,2.0304,2.4124,solved,0
0.0039058625,0.0039058625,2.2716253529e-04,0.0150719121,27,25,1.9703,2.2518,solved,0
0.0039087858,0.0039087858,2.2728638570e-04,0.0150760202,27,25,2.8672,3.2544,solved,0
0.0039117091,0.0039117091,2.2741048234e-04,0.0150801354,27,25,1.4284,1.6165,solved,0
0.0039146325,0.0039146325,2.2753482949e-04,0.0150842577,27,25,1.5666,1.7717,solved,0
0.0039175558,0.0039175558,2.2765941862e-04,0.0150883869,27,25,2.1840,2.9468,solved,0
0.0039204792,0.0039204792,2.2778425827e-04,0.0150925233,27,25,3.7979,4.4032,solved,0
0.0039234020,0.0039234020,2.2790931848e-04,0.0150966658,27,25,2.4259,3.2247,solved,0
0.0039263254,0.0039263254,2.2803465059e-04,0.0151008162,27,25,2.0299,2.5921,solved,0
0.0039292487,0.0039292487,2.2816022465e-04,0.0151049735,27,25,1.9883,2.2685,solved,0
0.0039321720,0.0039321720,2.2828604495e-04,0.0151091378,27,25,2.0199,2.3148,solved,0
0.0039350954,0.0039350954,2.2841211581e-04,0.0151133092,27,25,3.2040,3.4900,solved,0
0.0039380187,0.0039380187,2.2853842860e-04,0.0151174875,27,25,2.5332,2.8119,solved,0
0.0039409421,0.0039409421,2.2866499197e-04,0.0151216729,27,25,2.8140,3.1223,solved,0
0.0039438654,0.0039438654,2.2879179724e-04,0.0151258652,27,25,2.2982,2.8102,solved,0
0.0039467884,0.0039467884,2.2891883571e-04,0.0151300640,27,25,3.1811,3.6821,solved,0
0.0039497117,0.0039497117,2.2904613343e-04,0.0151342702,27,25,2.0962,2.5197,solved,0
0.0039526350,0.0039526350,2.2917367740e-04,0.0151384833,27,25,3.3990,3.7636,solved,0
0.0039555584,0.0039555584,2.2930147198e-04,0.0151427036,27,25,2.8377,3.2199,solved,0
0.0039584817,0.0039584817,2.2942950844e-04,0.0151469307,27,25,2.3075,3.0070,solved,0
0.0039614051,0.0039614051,2.2955779552e-04,0.0151511648,27,25,2.4894,3.5824,solved,0
0.0039643284,0.0039643284,2.2968632446e-04,0.0151554058,27,25,2.9787,3.3934,solved,0
0.0039672518,0.0039672518,2.2981510405e-04,0.0151596538,27,25,1.8414,2.1635,solved,0
0.0039701750,0.0039701750,2.2994412106e-04,0.0151639085,27,25,1.8840,2.1819,solved,0
0.0039730980,0.0039730980,2.3007337544e-04,0.0151681698,27,25,1.7917,2.1163,solved,0
0.0039760213,0.0039760213,2.3020288931e-04,0.0151724385,27,25,2.0807,2.4817,solved,0
0.0039789446,0.0039789446,2.3033264942e-04,0.0151767141,27,25,1.9400,2.2656,solved,0
0.0039818680,0.0039818680,2.3046266022e-04,0.0151809967,27,25,1.9942,2.3191,solved,0
0.0039847913,0.0039847913,2.3059291281e-04,0.0151852861,27,25,1.8275,2.1245,solved,0
0.0039877146,0.0039877146,2.3072341165e-04,0.0151895823,27,25,2.0224,2.3272,solved,0
0.0039906380,0.0039906380,2.3085416120e-04,0.0151938857,27,25,2.1126,2.4175,solved,0
